Pokédex Number,Pokémon Name,Types,Image URL,Abilities,Moves,Description
50.0,Diglett,['Ground'],https://img.pokemondb.net/sprites/home/normal/2x/diglett.jpg,"['sand-veil', 'arena-trap', 'sand-force']","['scratch', 'swords-dance', 'cut', 'sand-attack', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'growl', 'earthquake', 'fissure', 'dig', 'toxic', 'agility', 'rage', 'mimic', 'screech', 'double-team', 'bide', 'fury-swipes', 'rest', 'rock-slide', 'slash', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'protect', 'feint-attack', 'sludge-bomb', 'mud-slap', 'sandstorm', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'magnitude', 'pursuit', 'hidden-power', 'sunny-day', 'ancient-power', 'rock-smash', 'beat-up', 'uproar', 'memento', 'facade', 'helping-hand', 'endeavor', 'secret-power', 'astonish', 'rock-tomb', 'sand-tomb', 'aerial-ace', 'mud-shot', 'rock-blast', 'natural-gift', 'assurance', 'sucker-punch', 'earth-power', 'shadow-claw', 'mud-bomb', 'stone-edge', 'captivate', 'stealth-rock', 'hone-claws', 'smack-down', 'foul-play', 'round', 'echoed-voice', 'ally-switch', 'final-gambit', 'bulldoze', 'work-up', 'confide', 'throat-chop', 'stomping-tantrum', 'scorching-sands', 'tera-blast']","Some farmers like to use Diglett and Dugtrio to plough the soil for crops to grow, and some consider them pests for eating crops. No one has ever seen the full body of a Diglett. It has a Ground/Steel-typeAlolan form."
51.0,Dugtrio,['Ground'],https://img.pokemondb.net/sprites/home/normal/2x/dugtrio.jpg,"['sand-veil', 'arena-trap', 'sand-force']","['scratch', 'swords-dance', 'cut', 'sand-attack', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'growl', 'hyper-beam', 'earthquake', 'fissure', 'dig', 'toxic', 'agility', 'rage', 'mimic', 'screech', 'double-team', 'bide', 'fury-swipes', 'rest', 'rock-slide', 'tri-attack', 'slash', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'protect', 'sludge-bomb', 'mud-slap', 'sandstorm', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'magnitude', 'hidden-power', 'sunny-day', 'rock-smash', 'beat-up', 'uproar', 'facade', 'endeavor', 'secret-power', 'astonish', 'rock-tomb', 'sand-tomb', 'aerial-ace', 'mud-shot', 'rock-blast', 'natural-gift', 'assurance', 'sucker-punch', 'night-slash', 'earth-power', 'giga-impact', 'shadow-claw', 'mud-bomb', 'stone-edge', 'captivate', 'stealth-rock', 'hone-claws', 'smack-down', 'sludge-wave', 'foul-play', 'round', 'echoed-voice', 'ally-switch', 'bulldoze', 'work-up', 'rototiller', 'confide', 'high-horsepower', 'throat-chop', 'stomping-tantrum', 'scorching-sands', 'tera-blast']","Dugtrio is a three-headed Diglett. It can burrow at a speed of 60 miles per hour, and up to 60 miles underground. Like Diglett, no one has ever seen its full body. Occasionally, they will fight over which head gets to eat first. Like Diglett, Dugtrio has a Ground/Steel-typeAlolan form."
52.0,Meowth,['Normal'],https://img.pokemondb.net/sprites/home/normal/2x/meowth.jpg,"['pickup', 'technician', 'unnerve']","['pay-day', 'scratch', 'cut', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'bite', 'growl', 'water-gun', 'bubble-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'hypnosis', 'agility', 'rage', 'mimic', 'screech', 'double-team', 'defense-curl', 'bide', 'swift', 'skull-bash', 'amnesia', 'dream-eater', 'flash', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'nightmare', 'snore', 'curse', 'flail', 'spite', 'protect', 'feint-attack', 'mud-slap', 'zap-cannon', 'icy-wind', 'detect', 'endure', 'charm', 'false-swipe', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'iron-tail', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'fake-out', 'uproar', 'torment', 'facade', 'taunt', 'helping-hand', 'assist', 'knock-off', 'endeavor', 'snatch', 'secret-power', 'hyper-voice', 'fake-tears', 'odor-sleuth', 'aerial-ace', 'covet', 'shock-wave', 'water-pulse', 'natural-gift', 'feint', 'u-turn', 'payback', 'assurance', 'punishment', 'last-resort', 'dark-pulse', 'night-slash', 'seed-bomb', 'power-gem', 'nasty-plot', 'shadow-claw', 'gunk-shot', 'captivate', 'hone-claws', 'foul-play', 'round', 'echoed-voice', 'retaliate', 'work-up', 'snarl', 'play-rough', 'confide', 'throat-chop', 'lash-out', 'tera-blast', 'trailblaze', 'chilling-water']","One of the main members of Team Rocket in thePokémonanimeseries. Meowth withdraws its claws into its paws to sneak around without leaving footsteps. It loves round and shiny objects, coins being its favorite toys, which it will play with until it falls asleep. It sleeps during the daytime, and patrols its territory during the night, looking for loose change. It tends to fight with Murkrow over shiny objects. Giving coins to a Meowth can make it friendlier, but no less fickle. Meowth has a Dark-type Alolan form, and a Steel-typeGalarian form, which evolves intoPerrserker. It gained aGigantamax formin generation VIII. Meowth is a popular Pokémon among fans of the series, primarily due to its role on the villainous organizationTeam Rocket.[29][30][31][32]It has widely been used in promotion for the series.[33][34][35][36]"
53.0,Persian,['Normal'],https://img.pokemondb.net/sprites/home/normal/2x/persian.jpg,"['limber', 'technician', 'unnerve']","['pay-day', 'scratch', 'cut', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'bite', 'growl', 'roar', 'water-gun', 'bubble-beam', 'hyper-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'toxic', 'hypnosis', 'agility', 'rage', 'mimic', 'screech', 'double-team', 'defense-curl', 'bide', 'swift', 'skull-bash', 'amnesia', 'dream-eater', 'flash', 'fury-swipes', 'rest', 'slash', 'substitute', 'thief', 'nightmare', 'snore', 'curse', 'spite', 'protect', 'feint-attack', 'mud-slap', 'zap-cannon', 'icy-wind', 'detect', 'endure', 'charm', 'false-swipe', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pain-split', 'iron-tail', 'metal-claw', 'hidden-power', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'fake-out', 'uproar', 'torment', 'facade', 'taunt', 'helping-hand', 'knock-off', 'endeavor', 'snatch', 'secret-power', 'hyper-voice', 'fake-tears', 'aerial-ace', 'covet', 'shock-wave', 'water-pulse', 'natural-gift', 'feint', 'u-turn', 'payback', 'assurance', 'embargo', 'last-resort', 'dark-pulse', 'night-slash', 'seed-bomb', 'power-gem', 'switcheroo', 'giga-impact', 'nasty-plot', 'shadow-claw', 'gunk-shot', 'captivate', 'hone-claws', 'foul-play', 'round', 'echoed-voice', 'retaliate', 'work-up', 'snarl', 'play-rough', 'confide', 'throat-chop', 'skitter-smack', 'lash-out', 'tera-blast', 'trailblaze', 'chilling-water']","Its fur and jewel make it popular with the rich, but its fickle, uncaring attitude makes it hard to raise. Though it will attack anyone without provocation, including its trainer, pulling on its whiskers will temporarily make it docile. It has a Dark-typeAlolan form, and a Galarian counterpart inPerrserker, whose barbaric habits clash with both Persian's elegance and ego. A Persian is owned by Team Rocket's leader Giovanni in thePokémonanimeseries."
54.0,Psyduck,['Water'],https://img.pokemondb.net/sprites/home/normal/2x/psyduck.jpg,"['damp', 'cloud-nine', 'swift-swim']","['mega-punch', 'pay-day', 'ice-punch', 'scratch', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'disable', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'psybeam', 'bubble-beam', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'dig', 'toxic', 'confusion', 'psychic', 'hypnosis', 'rage', 'mimic', 'screech', 'double-team', 'confuse-ray', 'light-screen', 'haze', 'bide', 'metronome', 'waterfall', 'swift', 'skull-bash', 'amnesia', 'bubble', 'flash', 'fury-swipes', 'rest', 'substitute', 'thief', 'snore', 'curse', 'protect', 'mud-slap', 'foresight', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'encore', 'iron-tail', 'hidden-power', 'cross-chop', 'rain-dance', 'psych-up', 'future-sight', 'rock-smash', 'whirlpool', 'hail', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'role-play', 'brick-break', 'yawn', 'knock-off', 'endeavor', 'skill-swap', 'refresh', 'secret-power', 'dive', 'signal-beam', 'muddy-water', 'aerial-ace', 'mud-shot', 'water-sport', 'calm-mind', 'water-pulse', 'brine', 'natural-gift', 'fling', 'worry-seed', 'aqua-tail', 'vacuum-wave', 'nasty-plot', 'shadow-claw', 'mud-bomb', 'zen-headbutt', 'captivate', 'hone-claws', 'wonder-room', 'psyshock', 'telekinesis', 'synchronoise', 'soak', 'low-sweep', 'simple-beam', 'round', 'clear-smog', 'scald', 'confide', 'power-up-punch', 'liquidation', 'flip-turn', 'tera-blast', 'trailblaze', 'chilling-water', 'psychic-noise']","It has constant headaches. When they worsen, normally inactive brain cells activate, causing it to accidentally unleash psychic energy. It then forgets that it used those powers."
55.0,Golduck,['Water'],https://img.pokemondb.net/sprites/home/normal/2x/golduck.jpg,"['damp', 'cloud-nine', 'swift-swim']","['mega-punch', 'pay-day', 'ice-punch', 'scratch', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'tail-whip', 'disable', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'psybeam', 'bubble-beam', 'hyper-beam', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'dig', 'toxic', 'confusion', 'psychic', 'hypnosis', 'rage', 'mimic', 'screech', 'double-team', 'confuse-ray', 'light-screen', 'haze', 'bide', 'metronome', 'waterfall', 'swift', 'skull-bash', 'amnesia', 'bubble', 'flash', 'fury-swipes', 'rest', 'substitute', 'thief', 'snore', 'curse', 'protect', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'encore', 'iron-tail', 'hidden-power', 'rain-dance', 'psych-up', 'future-sight', 'rock-smash', 'whirlpool', 'hail', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'role-play', 'brick-break', 'yawn', 'knock-off', 'endeavor', 'skill-swap', 'secret-power', 'dive', 'signal-beam', 'muddy-water', 'aerial-ace', 'mud-shot', 'water-sport', 'calm-mind', 'water-pulse', 'brine', 'natural-gift', 'fling', 'me-first', 'worry-seed', 'aqua-tail', 'power-gem', 'vacuum-wave', 'focus-blast', 'giga-impact', 'nasty-plot', 'shadow-claw', 'zen-headbutt', 'rock-climb', 'captivate', 'grass-knot', 'aqua-jet', 'hone-claws', 'wonder-room', 'psyshock', 'telekinesis', 'soak', 'low-sweep', 'round', 'scald', 'confide', 'power-up-punch', 'laser-focus', 'liquidation', 'flip-turn', 'tera-blast', 'trailblaze', 'chilling-water', 'psychic-noise']","It was almost hunted to extinction by hunters wanting the jewel on its forehead, believing it would grant them supernatural powers. Its psychic abilities are superior to Psyduck's. It swims effortlessly, even in rough, stormy seas. It is known to rescue people from wrecked ships."
56.0,Mankey,['Fighting'],https://img.pokemondb.net/sprites/home/normal/2x/mankey.jpg,"['vital-spirit', 'anger-point', 'defiant']","['karate-chop', 'mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'thunderbolt', 'thunder', 'earthquake', 'dig', 'toxic', 'meditate', 'rage', 'mimic', 'screech', 'double-team', 'defense-curl', 'focus-energy', 'bide', 'metronome', 'swift', 'skull-bash', 'fury-swipes', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'spite', 'protect', 'scary-face', 'mud-slap', 'foresight', 'detect', 'outrage', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'encore', 'pursuit', 'iron-tail', 'hidden-power', 'cross-chop', 'rain-dance', 'sunny-day', 'psych-up', 'rock-smash', 'beat-up', 'uproar', 'facade', 'focus-punch', 'smelling-salts', 'taunt', 'helping-hand', 'role-play', 'revenge', 'brick-break', 'endeavor', 'secret-power', 'overheat', 'rock-tomb', 'aerial-ace', 'bulk-up', 'covet', 'natural-gift', 'u-turn', 'close-combat', 'payback', 'assurance', 'fling', 'punishment', 'poison-jab', 'night-slash', 'seed-bomb', 'drain-punch', 'vacuum-wave', 'focus-blast', 'shadow-claw', 'rock-climb', 'gunk-shot', 'stone-edge', 'captivate', 'hone-claws', 'smack-down', 'low-sweep', 'round', 'acrobatics', 'retaliate', 'final-gambit', 'bulldoze', 'work-up', 'dual-chop', 'confide', 'power-up-punch', 'throat-chop', 'power-trip', 'stomping-tantrum', 'lash-out', 'tera-blast']","Nearly anything will anger it, and when it gets angry, it will immediately attack, giving its opponent no time to flee. If it does flee or is left alone, the loneliness will make it angrier. If one Mankey in a colony gets mad, the rest will rampage with it."
57.0,Primeape,['Fighting'],https://img.pokemondb.net/sprites/home/normal/2x/primeape.jpg,"['vital-spirit', 'anger-point', 'defiant']","['karate-chop', 'mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'mega-kick', 'headbutt', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'hyper-beam', 'submission', 'low-kick', 'counter', 'seismic-toss', 'strength', 'thunderbolt', 'thunder', 'earthquake', 'dig', 'toxic', 'rage', 'mimic', 'screech', 'double-team', 'defense-curl', 'focus-energy', 'bide', 'metronome', 'swift', 'skull-bash', 'fury-swipes', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'reversal', 'spite', 'protect', 'scary-face', 'mud-slap', 'detect', 'outrage', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'dynamic-punch', 'encore', 'pursuit', 'iron-tail', 'hidden-power', 'cross-chop', 'rain-dance', 'sunny-day', 'psych-up', 'rock-smash', 'uproar', 'facade', 'focus-punch', 'taunt', 'helping-hand', 'role-play', 'brick-break', 'endeavor', 'secret-power', 'overheat', 'rock-tomb', 'aerial-ace', 'bulk-up', 'covet', 'natural-gift', 'u-turn', 'close-combat', 'payback', 'assurance', 'fling', 'punishment', 'poison-jab', 'seed-bomb', 'drain-punch', 'vacuum-wave', 'focus-blast', 'giga-impact', 'shadow-claw', 'rock-climb', 'gunk-shot', 'stone-edge', 'captivate', 'stealth-rock', 'hone-claws', 'smack-down', 'low-sweep', 'round', 'acrobatics', 'retaliate', 'final-gambit', 'bulldoze', 'work-up', 'dual-chop', 'confide', 'power-up-punch', 'throat-chop', 'stomping-tantrum', 'lash-out', 'tera-blast', 'rage-fist']","Getting angry causes Primeape's blood to rush faster than usual, tightening its body muscles, but making it dumber. Any form of stimuli will anger it, even while it is asleep. It can get so angry that it dies as a result, but looks peaceful in death."
58.0,Growlithe,['Fire'],https://img.pokemondb.net/sprites/home/normal/2x/growlithe.jpg,"['intimidate', 'flash-fire', 'justified']","['double-kick', 'headbutt', 'body-slam', 'take-down', 'thrash', 'double-edge', 'leer', 'bite', 'roar', 'ember', 'flamethrower', 'strength', 'dragon-rage', 'fire-spin', 'dig', 'toxic', 'agility', 'rage', 'mimic', 'double-team', 'reflect', 'bide', 'fire-blast', 'swift', 'skull-bash', 'rest', 'substitute', 'thief', 'flame-wheel', 'snore', 'curse', 'reversal', 'protect', 'scary-face', 'mud-slap', 'outrage', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'iron-tail', 'morning-sun', 'hidden-power', 'sunny-day', 'crunch', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'helping-hand', 'secret-power', 'overheat', 'odor-sleuth', 'aerial-ace', 'howl', 'covet', 'natural-gift', 'close-combat', 'flare-blitz', 'thunder-fang', 'fire-fang', 'captivate', 'flame-burst', 'flame-charge', 'round', 'incinerate', 'retaliate', 'wild-charge', 'snarl', 'play-rough', 'confide', 'burn-up', 'psychic-fangs', 'raging-fury', 'tera-blast', 'temper-flare']","Growlithe are friendly, loyal, and have a strong sense of smell, making them popular as guard and police dogs. It will remain motionless until it is given an order by its Trainer. Growlithe bones have been found in ruins from the Stone Age, implying that humans have used them since then. It is based on theShisa. It has a Fire/Rock-typeHisuian form."
59.0,Arcanine,['Fire'],https://img.pokemondb.net/sprites/home/normal/2x/arcanine.jpg,"['intimidate', 'flash-fire', 'justified']","['headbutt', 'body-slam', 'take-down', 'double-edge', 'leer', 'bite', 'roar', 'ember', 'flamethrower', 'hyper-beam', 'strength', 'solar-beam', 'dragon-rage', 'fire-spin', 'dig', 'toxic', 'agility', 'rage', 'teleport', 'mimic', 'double-team', 'reflect', 'bide', 'fire-blast', 'swift', 'skull-bash', 'rest', 'substitute', 'thief', 'flame-wheel', 'snore', 'curse', 'reversal', 'protect', 'scary-face', 'mud-slap', 'outrage', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'dragon-breath', 'iron-tail', 'hidden-power', 'sunny-day', 'crunch', 'extreme-speed', 'rock-smash', 'heat-wave', 'will-o-wisp', 'facade', 'helping-hand', 'superpower', 'secret-power', 'hyper-voice', 'overheat', 'odor-sleuth', 'aerial-ace', 'howl', 'covet', 'natural-gift', 'close-combat', 'flare-blitz', 'dragon-pulse', 'giga-impact', 'thunder-fang', 'fire-fang', 'rock-climb', 'iron-head', 'captivate', 'flame-charge', 'round', 'incinerate', 'retaliate', 'bulldoze', 'wild-charge', 'heat-crash', 'snarl', 'play-rough', 'confide', 'laser-focus', 'burn-up', 'psychic-fangs', 'scorching-sands', 'tera-blast', 'temper-flare']","Arcanine is a fan-favorite Pokémon and has been described as having ""the mane of a lion... the stripes of a tiger [and] the speed of a panther"".[37][38][39]It has been admired since the past for its beauty. It runs agilely as if on wings. Arcanine is known for its great speed, as it is said to be capable of running over 6,200 miles in a single day and night. The fire that blazes within Arcanine's body is its source of power. Legends tell of its fighting alongside a general and conquering a whole country. There are so many old tales about them that Arcanine is spoken of and categorized in the Pokédex as the Legendary Pokémon, though it is a common wild Pokémon. Like Growlithe, it has a Fire/Rock-typeHisuian form."
60.0,Poliwag,['Water'],https://img.pokemondb.net/sprites/home/normal/2x/poliwag.jpg,"['water-absorb', 'damp', 'swift-swim']","['pound', 'double-slap', 'headbutt', 'body-slam', 'take-down', 'double-edge', 'mist', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'bubble-beam', 'low-kick', 'dig', 'toxic', 'psychic', 'hypnosis', 'rage', 'mimic', 'double-team', 'defense-curl', 'haze', 'bide', 'waterfall', 'swift', 'skull-bash', 'amnesia', 'bubble', 'psywave', 'splash', 'rest', 'substitute', 'thief', 'mind-reader', 'snore', 'curse', 'protect', 'belly-drum', 'mud-slap', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'hidden-power', 'rain-dance', 'whirlpool', 'hail', 'facade', 'focus-punch', 'helping-hand', 'endeavor', 'refresh', 'secret-power', 'dive', 'ice-ball', 'weather-ball', 'muddy-water', 'mud-shot', 'water-sport', 'water-pulse', 'wake-up-slap', 'natural-gift', 'earth-power', 'mud-bomb', 'captivate', 'round', 'scald', 'bulldoze', 'confide', 'liquidation', 'tera-blast', 'chilling-water']","Due to its underdeveloped legs, it is not good at standing or walking, so it prefers swimming, though its trainer should train it to walk every day. Despite the danger, it wants to come up on land, so it does its best to waddle along, but when an enemy finds it, it rushes back to the water. Poliwag's thin skin leaves its spiraling innards visible. If the swirl is tinged white, that means Poliwag is sick. Despite its thinness, its skin is flexible and slimy, so even sharp fangs bounce off of it. The direction of its spiral tends to differ by area. Poliwag experts can tell them apart at a glance. In rivers with fast-flowing water, it will cling to a rock by using its lips, which act like a suction cup."
